wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc
-0.23327021613787055,-0.8797523169741077,0.7816725404884974,-0.23722981953152836,-0.6038779812680268,-0.18597469336964445,-0.03871255343912921,-0.5911943112083393,-0.1392878426813399,-0.3656548239580179,-0.4426144495883984,0.8893834493218129,-0.18242977992595288,-1.2092713965755486,-0.6396370069232052,-0.6767028679624632,-0.5320649519555608,-0.9602925058582276,-0.6517397994999824,-0.6467562011386642
-0.3886189622970198,-0.3817598134138964,-0.1573085548771244,-0.12364229666974356,-0.41051629560315905,-0.20060062319770905,-0.39063932607869456,0.30882355930289995,-0.46018724944599726,0.199169099060505,-0.3331089212387099,-1.4897320541404055,-0.6299165683448296,0.7174840814897682,1.323394548804748,-0.6767028679624632,-0.5320649519555608,0.033988789455673935,-0.6517397994999824,-0.7013551458652937
1.133798750062643,1.1122176972667375,-0.1573085548771244,0.8986454090863195,1.6335929528540143,0.3909930212271109,0.44518675894027315,1.8088533434882987,0.640039288032828,-0.07222023266050097,0.5804170635845307,0.523365679192377,1.6075173737495538,0.9719554916400077,-1.1705091408001036,2.329479457916866,2.545398730155403,-0.25030664256152046,0.21508852102703613,0.024592423219973607
-0.3886189622970198,1.610210200826949,-0.1573085548771244,-0.426542357634503,-0.07903912017767148,-0.20261799282916623,-0.39063932607869456,-0.3911903399836195,-0.36850170465609516,-0.4190841145191288,-0.2757838795522957,0.8893834493218129,-0.18242977992595288,1.1315082821822646,2.4928601564724646,1.3274186826237562,0.49375627541476036,0.5342561078526055,-0.4783741353945787,-0.3737614775055161
-0.2022004669060407,-0.3817598134138964,-0.1573085548771244,-0.38867985001390803,-0.3690816486749731,-0.19303548707974458,-0.3466484794987489,-0.2911883543712596,-0.09344507028638885,-0.2587962447592506,-0.3213499383286762,0.8893834493218129,-0.6299165683448296,0.23991221027449483,-0.07009206964277893,0.32535790733064657,-0.019154338270400233,-0.5060725200921043,-0.3916913033418768,-0.14542869065875097
1.0405895023671534,-0.8797523169741077,-0.1573085548771244,1.5423080386364332,1.0396963468833489,0.26087267999812236,1.4569762302790235,1.2088414298141392,1.4193664187469959,-0.36816914437373216,0.6046699658364753,-1.2098361121367711,1.6075173737495538,-1.2092713965755486,-1.0823632726831267,-0.6767028679624632,-0.5320649519555608,-0.17690821734402595,2.1221108261864767,-0.2281460919195948
0.015287777716768258,1.610210200826949,-0.1573085548771244,0.14139525667442093,0.9292039550748531,-0.1466359855562293,-0.1706850931789662,1.1088394442017793,-0.230973387471242,-0.37822642218968033,0.09315420925001061,0.8893834493218129,-0.6299165683448296,1.0886492821981912,-0.9006784372061778,2.329479457916866,1.006666889099921,0.24764462325014117,-0.13164280718377128,-0.2888055195108803
-0.32647946383336013,-0.3817598134138964,-0.1573085548771244,-0.426542357634503,-0.5762548833159028,-0.20110496560557334,-0.39063932607869456,-0.4911923255959794,-0.18513061507629094,-0.47251340508023976,-0.4198314202002082,0.8893834493218129,-0.18242977992595288,-0.13885168523097086,-0.19213741274906143,0.32535790733064657,-0.27560964511298053,-0.787878947919647,-0.6517397994999824,-0.6701791484263883
-0.45075846076067955,1.610210200826949,-0.1573085548771244,-0.5022673728756928,-0.46576249150740695,-0.2051397048684877,-0.43463017265864023,-0.5911943112083393,-0.46018724944599726,-0.8999477257222177,-0.22433832932089845,0.8893834493218129,-0.6299165683448296,1.1385588238231172,2.4928601564724646,1.3274186826237562,0.49375627541476036,2.2643472495997705,-0.4783741353945787,-0.410178973638178
6.011749379459929,0.6142251937065263,-0.1573085548771244,1.5801705462570281,5.15553794174982,5.578659028519265,1.2810128439592408,3.0088771708366178,7.24139851290578,-0.16273002611469664,5.127468767608176,0.668070378789678,3.8449513158439377,0.5700040339934624,-1.3313277402289496,2.329479457916866,1.776032809627662,0.061254543629184324,1.4286481697648619,0.5282676883231318
0.6677525115851952,-0.8797523169741077,-0.1573085548771244,1.9966581300835724,1.2054349345960929,0.160004198425263,2.072848082398263,1.2088414298141392,1.0526242395873875,-0.02426978090780809,0.6296578045202967,-0.5380858527555181,-0.18242977992595288,-1.2092713965755486,-1.1159231265066394,-0.6767028679624632,-0.5320649519555608,0.1277889116550986,0.6485026812905453,0.3318206851967184
-0.5128979592243392,-0.8797523169741077,-0.1573085548771244,0.5200203328803702,-0.7696165689807706,-0.205644047276352,0.8850952247397298,-0.7911982824330592,-0.46018724944599726,1.9852339414963156,-0.46613241540846573,-1.4897320541404055,-0.6299165683448296,-1.2092713965755486,2.4928601564724646,-0.6767028679624632,-0.5320649519555608,-1.0290792621378055,-0.6517397994999824,-0.5921572564120345
-0.4196887115288497,-0.8797523169741077,-0.1573085548771244,-0.4644048652550979,-0.5624433343398408,-0.20463536246062342,-0.25866678633885754,-0.8912002680454192,-0.4143444770510462,0.22206736644383804,-0.3353137305343412,0.5919940113890356,-0.6299165683448296,-1.2092713965755486,-0.29158176793812945,-0.6767028679624632,-0.5320649519555608,0.27630577180418764,0.9952340095013528,3.6392609599017605
-0.17113071767421087,2.10820270438716,-0.1573085548771244,-0.38867985001390803,0.0038301736787004145,-0.17941824206740858,-0.43463017265864023,-0.19118636875889966,-0.04760229789143779,-0.49777088743631187,-0.26182008734663076,0.8893834493218129,0.2650570084929238,1.1066396815480244,-0.5236185925359591,-0.6767028679624632,-0.5320649519555608,-0.34642281734621516,-0.4783741353945787,-0.410178973638178
0.04635752694859811,1.1122176972667375,-0.1573085548771244,0.5200203328803702,1.0396963468833489,-0.1768965300280871,0.2252325260405448,1.3088434154264992,0.04408324689846431,-0.7167615885790063,0.1416600137538995,0.8893834493218129,2.0550041621684305,1.0824796561592813,-0.8045052778015747,0.32535790733064657,-0.27560964511298053,0.2907049135015381,1.0819168415540545,0.6147524167701133
-0.35754921306519,-0.8797523169741077,1.2511630881713083,0.44429531763918034,-0.5900664322919649,-0.20211365042130192,0.7971135315798384,-0.7911982824330592,-0.230973387471242,-0.7076022812409822,-0.4308554666783647,0.8893834493218129,-0.18242977992595288,-1.2092713965755486,0.7525839531937606,-0.6767028679624632,-0.5320649519555608,-0.8154234282495384,-0.6517397994999824,-0.6831736972713262
-0.32647946383336013,1.610210200826949,-0.1573085548771244,-0.3129548347727182,0.017641722654762396,-0.20312233523703052,-0.3026576329188032,-0.09118438314653975,-0.46018724944599726,-0.45114168924048614,-0.24638642227721158,0.8893834493218129,-0.18242977992595288,1.1244999596074567,0.4045287142086848,3.3315402332099753,2.545398730155403,0.2573224136506848,-0.30500847128917496,-0.2021569942297192
-0.10899121921055115,2.10820270438716,-0.1573085548771244,-0.38867985001390803,-0.03760447324948553,-0.17286179076517272,-0.3466484794987489,-0.19118636875889966,-0.3226589322611441,-0.2341365720446261,-0.23683224866280922,0.8893834493218129,-0.18242977992595288,1.0996849923527998,-0.49047047413960304,-0.6767028679624632,-0.5320649519555608,-0.3769450791381864,-0.4783741353945787,-0.553173609877221
0.3881247684987265,2.10820270438716,-0.1573085548771244,0.17925776429501586,1.108754091763659,-0.04677618879909858,-0.1706850931789662,1.1088394442017793,-0.3226589322611441,-0.26493754243646084,0.7112357484586553,0.6250372825348014,1.6075173737495538,1.0488269229212681,-0.7092480563908855,1.3274186826237562,-0.019154338270400233,0.582198392428089,0.21508852102703613,-0.02798636055177062
-0.48182820999250936,-0.3817598134138964,-0.1573085548771244,-0.426542357634503,-0.6729357261483367,-0.205644047276352,-0.43463017265864023,-0.2911883543712596,-0.5060300218409484,-1.8616749481283954,-0.41615673804082265,-1.4897320541404055,-0.18242977992595288,0.8512865457022057,0.7028617755992265,0.32535790733064657,-0.27560964511298053,-0.0129112716440384,-0.13164280718377128,0.7728163617537059
-0.2643399653697004,-0.8797523169741077,-0.1573085548771244,-0.5022673728756928,-0.5348202363877169,-0.205644047276352,-0.3026576329188032,-0.7911982824330592,-0.1392878426813399,0.09247291904396748,-0.2015552999327082,-1.2366346594970097,6.529872046357198,-1.2092713965755486,0.012966568784226046,-0.6767028679624632,-0.5320649519555608,0.030514710890435934,-0.5650569674472805,-0.5921572564120345
-0.3886189622970198,-0.3817598134138964,-0.1573085548771244,-0.38867985001390803,-0.47957404048346897,-0.2036266776448948,-0.43463017265864023,-0.2911883543712596,-0.36850170465609516,-0.6595159201206733,-0.39851826367577214,0.8893834493218129,-0.6299165683448296,0.289316196951937,0.8221950026614407,-0.6767028679624632,-0.5320649519555608,-0.4912918948611042,-0.3916913033418768,-0.3737614775055161
-0.5128979592243392,-0.8797523169741077,-0.1573085548771244,-0.2750923271521233,-0.7558050200047086,-0.205644047276352,-0.08270340001907488,-0.7911982824330592,-0.46018724944599726,1.9852339414963156,-0.4580481146578176,-1.4897320541404055,-0.6299165683448296,-1.2092713965755486,2.4928601564724646,-0.6767028679624632,-0.5320649519555608,-0.7476788955395316,-0.7384226315526842,-1.1381467036783306
-0.3886189622970198,1.610210200826949,-0.1573085548771244,-0.426542357634503,-0.24477770789041525,-0.205644047276352,-0.3466484794987489,-0.3911903399836195,-0.4143444770510462,-0.32291139227851096,-0.31253070114615095,0.8893834493218129,-0.18242977992595288,1.131270755192219,-0.347270605006276,-0.6767028679624632,-0.5320649519555608,0.22158903385452328,-0.5650569674472805,-0.5921572564120345
-0.3886189622970198,2.10820270438716,-0.1573085548771244,-0.35081734239331314,-0.06522757120160949,-0.20463536246062342,-0.43463017265864023,-0.09118438314653975,-0.3226589322611441,-0.8999477257222177,-0.19935049063707688,0.8893834493218129,-0.18242977992595288,1.1313145332175298,0.265306619449987,-0.6767028679624632,-0.5320649519555608,1.1846036217686164,-0.4783741353945787,-0.26456358805225677
-0.48182820999250936,-0.3817598134138964,-0.1573085548771244,-0.2750923271521233,-0.6591241771722748,-0.2051397048684877,-0.43463017265864023,0.008817602465820175,-0.4143444770510462,1.9852339414963156,-0.3889640900613698,-1.4897320541404055,-0.6299165683448296,1.021708631029806,0.9266115747746299,1.3274186826237562,-0.019154338270400233,0.596789522652222,-0.6517397994999824,-0.8651519800451826
-0.23327021613787055,-0.3817598134138964,-0.1573085548771244,-0.4644048652550979,-0.3967047466270971,-0.19908759597411615,-0.3466484794987489,-0.4911923255959794,-0.09344507028638885,-0.47251340508023976,-0.2978319725086089,0.29460457345625835,-0.18242977992595288,0.49601793488345763,0.2885102998214387,0.32535790733064657,0.23730096857218005,-0.35371838230194796,-0.4783741353945787,-0.4829593669587753
-0.45075846076067955,1.610210200826949,-0.1573085548771244,-0.5022673728756928,-0.31383545277072517,-0.2051397048684877,-0.43463017265864023,-0.5911943112083393,-0.46018724944599726,-0.8999477257222177,-0.19494087204581426,0.8893834493218129,-0.6299165683448296,1.1385588238231172,2.4928601564724646,1.3274186826237562,0.49375627541476036,2.660392211039565,-0.30500847128917496,0.31784335534670133
-0.48182820999250936,2.6061952079473714,-0.1573085548771244,-0.2750923271521233,-0.3690816486749731,-0.2051397048684877,-0.39063932607869456,0.008817602465820175,-0.4143444770510462,1.9852339414963156,-0.3382534762618496,-1.4897320541404055,-0.6299165683448296,1.142910496124565,1.4486944353405748,1.3274186826237562,0.23730096857218005,1.6754909279456056,0.5618198492378436,2.9567741508188905
-0.29540971460153026,1.1122176972667375,-0.1573085548771244,-0.5022673728756928,-0.3276470017467872,-0.1915224598561517,-0.39063932607869456,-0.6911962968206993,-0.18513061507629094,1.9852339414963156,-0.3617714420819169,-1.4897320541404055,-0.6299165683448296,1.1291068373086333,0.4045287142086848,0.32535790733064657,-0.27560964511298053,-0.5014535747660419,-0.4783741353945787,-0.5239085755037475
-0.32647946383336013,-0.8797523169741077,-0.1573085548771244,0.7093328709833449,-0.6867472751243987,-0.1950528567112018,1.1050494576394583,-0.8912002680454192,-0.18513061507629094,1.9852339414963156,-0.46172279681720313,-1.4897320541404055,-0.6299165683448296,-1.2092713965755486,0.5039730693977531,-0.6767028679624632,-0.5320649519555608,-1.0290792621378055,-0.6517397994999824,-0.5921572564120345
-0.29540971460153026,1.610210200826949,-0.1573085548771244,-0.4644048652550979,-0.3552700996989111,-0.19555719911906608,-0.39063932607869456,-0.4911923255959794,-0.46018724944599726,-0.3961858471357956,-0.37647017071945904,0.09634494896077861,-0.18242977992595288,1.1244999596074567,0.4045287142086848,3.3315402332099753,2.545398730155403,-0.5913453585404905,-0.5650569674472805,-0.6604059373203215
0.3881247684987265,0.6142251937065263,-0.1573085548771244,-0.2750923271521233,0.22481495729569212,-0.03568065582608406,-0.1706850931789662,-0.19118636875889966,0.640039288032828,-0.07824209151050596,-0.0053272726215213605,0.8893834493218129,0.7125437969118005,1.0444774807322446,-1.150118025215093,2.329479457916866,4.084130571210885,-0.42458958584573575,0.9952340095013528,-0.10076675387236801
-0.4196887115288497,-0.3817598134138964,-0.1573085548771244,-0.19936731191093343,-0.4933855894595309,-0.20261799282916623,-0.43463017265864023,0.20882157369054002,-0.46018724944599726,0.061779496683960086,-0.26182008734663076,-1.4897320541404055,-0.6299165683448296,0.8092343424621605,0.19569556998230686,0.32535790733064657,-0.27560964511298053,1.1126901947490575,-0.3916913033418768,0.0903295526708357
-0.2022004669060407,-0.8797523169741077,0.7816725404884974,-0.12364229666974356,-0.3690816486749731,-0.19807891115838755,-0.08270340001907488,-0.09118438314653975,-0.18513061507629094,-0.7717174287602425,-0.3331089212387099,-1.4897320541404055,0.7125437969118005,-1.2092713965755486,-0.696591502321913,-0.6767028679624632,-0.5320649519555608,-0.5515513673896437,-0.4783741353945787,-0.5425268156555282
-0.48182820999250936,-0.3817598134138964,-0.1573085548771244,-0.19936731191093343,-0.47957404048346897,-0.2051397048684877,-0.43463017265864023,0.20882157369054002,-0.46018724944599726,1.9852339414963156,-0.33090411194307856,-1.4897320541404055,-0.6299165683448296,1.021708631029806,0.9266115747746299,0.32535790733064657,-0.019154338270400233,1.8318244649446467,-0.6517397994999824,-0.8651519800451826
-0.48182820999250936,-0.3817598134138964,-0.1573085548771244,-0.2750923271521233,-0.6867472751243987,-0.2051397048684877,-0.43463017265864023,0.008817602465820175,-0.46018724944599726,0.061779496683960086,-0.4088073737220516,-1.4897320541404055,-0.6299165683448296,1.021708631029806,0.9266115747746299,0.32535790733064657,-0.27560964511298053,0.1590556190549068,-0.6517397994999824,-0.8651519800451826
-0.48182820999250936,-0.3817598134138964,-0.1573085548771244,-0.6158548957374776,-0.7143703730765226,-0.2051397048684877,-0.4786210192385859,-0.7911982824330592,-0.4143444770510462,1.9852339414963156,-0.4565782417940634,-1.4897320541404055,-0.6299165683448296,0.9645040148769783,1.4486944353405748,-0.6767028679624632,-0.5320649519555608,-0.8414790177389563,-0.6517397994999824,-0.8651519800451826
-0.45075846076067955,1.610210200826949,-0.1573085548771244,-0.5401298804962877,-0.5486317853637789,-0.2051397048684877,-0.43463017265864023,-0.6911962968206993,-0.36850170465609516,-0.8999477257222177,-0.27357907025666445,0.8893834493218129,-0.6299165683448296,1.1385588238231172,2.4928601564724646,1.3274186826237562,0.49375627541476036,1.597324159446085,-0.30500847128917496,-0.04616780914573834
-0.140060968442381,-0.8797523169741077,0.7816725404884974,-0.426542357634503,-0.34145855072284914,-0.16731402427866546,-0.25866678633885754,-0.6911962968206993,-0.1392878426813399,0.008350206122849162,-0.14423025824629407,-0.6966935537793711,-0.6299165683448296,-1.2092713965755486,-0.3548645382829921,-0.6767028679624632,-0.5320649519555608,-0.011708705926712375,0.12840568897433427,0.20580632076765734
-0.3886189622970198,1.610210200826949,-0.1573085548771244,-0.4644048652550979,-0.3276470017467872,-0.20463536246062342,-0.39063932607869456,-0.5911943112083393,-0.36850170465609516,-0.9800916615638839,-0.32649449335181596,0.8893834493218129,-0.18242977992595288,1.1367988718480757,0.1434872839257123,1.3274186826237562,2.2889434233128227,0.09652220425529037,-0.04495997513106942,0.2814258592140394
-0.48182820999250936,-0.8797523169741077,-0.1573085548771244,-0.5022673728756928,-0.7558050200047086,-0.2051397048684877,-0.3466484794987489,-0.6911962968206993,-0.4143444770510462,1.9852339414963156,-0.4653974789765886,-1.4897320541404055,-0.6299165683448296,-1.2092713965755486,2.4928601564724646,-0.6767028679624632,-0.5320649519555608,-1.0290792621378055,-0.6517397994999824,-0.5921572564120345
0.8541710069761743,-0.8797523169741077,-0.1573085548771244,0.8986454090863195,0.28006115319994007,0.2472554349857863,1.1050494576394583,-0.3911903399836195,0.7775676052176811,-0.33165436790195557,0.6149590758827547,-0.8949531782748509,0.2650570084929238,-1.2092713965755486,-1.3357474890700196,-0.6767028679624632,-0.5320649519555608,-0.040356492653351596,0.30177135307973796,-0.03404684341642645
0.5745432638897056,-0.8797523169741077,-0.1573085548771244,0.21712027191561079,0.7220307204339235,0.11209166967815484,0.04926913972076213,0.5088275305276198,0.13576879168836642,1.9852339414963156,0.6774286725923085,-1.4897320541404055,-0.6299165683448296,-1.2092713965755486,-1.032314713944144,-0.6767028679624632,-0.5320649519555608,0.2919391255040918,1.8620623300283712,0.5604810657118433
-0.5128979592243392,-0.8797523169741077,-0.1573085548771244,-0.6158548957374776,-0.7558050200047086,-0.205644047276352,-0.43463017265864023,-0.8912002680454192,-0.5060300218409484,1.9852339414963156,-0.46245773324908024,-1.4897320541404055,-0.6299165683448296,-1.2092713965755486,2.4928601564724646,-0.6767028679624632,-0.5320649519555608,-0.935279139938381,-0.7384226315526842,-1.1381467036783306
0.13956677464408768,-0.8797523169741077,-0.1573085548771244,-0.19936731191093343,-0.07903912017767148,-0.14058387666185773,0.005278293140816461,-0.2911883543712596,-0.09344507028638885,-0.18246868681480646,-0.03105004773722001,0.41356034862936936,1.6075173737495538,-1.2092713965755486,-1.0952729575828788,-0.6767028679624632,-0.5320649519555608,-0.23888429339156156,0.21508852102703613,0.32608779600042237
-0.32647946383336013,-0.8797523169741077,-0.1573085548771244,-0.4644048652550979,-0.6176895302440888,-0.19908759597411615,-0.25866678633885754,-0.8912002680454192,-0.230973387471242,-0.8999477257222177,-0.4198314202002082,0.8893834493218129,-0.6299165683448296,-1.2092713965755486,-0.987692245908281,-0.6767028679624632,-0.5320649519555608,-0.7834122754294934,-0.3916913033418768,-0.28017888624407294
-0.015781971515061593,2.10820270438716,-0.1573085548771244,-0.4644048652550979,0.321495800128126,-0.15621849130565094,-0.3466484794987489,-0.4911923255959794,-0.3226589322611441,-0.17865230891758435,0.019660566062300187,0.8893834493218129,-0.6299165683448296,1.0927719499772428,-0.9006784372061778,0.32535790733064657,0.23730096857218005,0.13698500215876772,-0.30500847128917496,-0.4957901189695332
-0.5128979592243392,0.6142251937065263,-0.1573085548771244,-0.5401298804962877,-0.7558050200047086,-0.205644047276352,-0.39063932607869456,-0.7911982824330592,-0.46018724944599726,1.9852339414963156,-0.46319266968095735,-1.4897320541404055,-0.6299165683448296,1.1456519660275992,2.4928601564724646,-0.6767028679624632,-0.5320649519555608,-0.9040124325385728,-0.7384226315526842,-1.1381467036783306
-0.45075846076067955,1.610210200826949,7.35454020804785,0.06567024143323107,-0.6038779812680268,-0.20413102005275913,0.3572050657803818,-0.5911943112083393,-0.36850170465609516,0.061779496683960086,-0.4235061023595937,0.8893834493218129,-0.18242977992595288,1.1384393373666222,0.4045287142086848,-0.6767028679624632,-0.5320649519555608,-0.45585629324554394,-0.6517397994999824,-0.774135539185891
0.04635752694859811,1.1122176972667375,-0.1573085548771244,-0.1615048042903385,0.28006115319994007,-0.16983573631798696,-0.12669424659902054,0.1088195880781801,-0.1392878426813399,-0.29765390992243884,-0.10086900876554492,0.8893834493218129,0.7125437969118005,1.0824796561592813,-0.8533551384693606,-0.6767028679624632,-0.5320649519555608,-0.25893089031288014,0.04172285692163243,-0.017448764219531173
-0.45075846076067955,1.610210200826949,-0.1573085548771244,-0.5022673728756928,-0.451950942531345,-0.2051397048684877,-0.43463017265864023,-0.5911943112083393,-0.46018724944599726,-0.8999477257222177,-0.2809284345754355,0.8893834493218129,-0.18242977992595288,1.1385588238231172,2.4928601564724646,0.32535790733064657,0.23730096857218005,1.4722573298468522,-0.6517397994999824,-0.774135539185891
-0.3886189622970198,0.11623269014631492,-0.1573085548771244,-0.4644048652550979,-0.7005588241004607,-0.20463536246062342,-0.25866678633885754,-0.8912002680454192,-0.27681615986619307,-0.4190841145191288,-0.4404096402927671,0.8893834493218129,-0.6299165683448296,0.6970951361769631,0.265306619449987,0.32535790733064657,-0.27560964511298053,-0.8602390421788413,-0.6517397994999824,-0.7013551458652937
-0.5128979592243392,0.11623269014631492,-0.1573085548771244,-0.35081734239331314,-0.7558050200047086,-0.205644047276352,-0.2146759397589119,-0.6911962968206993,-0.46018724944599726,1.9852339414963156,-0.46319266968095735,-1.4897320541404055,-0.6299165683448296,1.1456519660275992,2.4928601564724646,-0.6767028679624632,-0.5320649519555608,-0.9040124325385728,-0.7384226315526842,-1.1381467036783306
-0.23327021613787055,1.1122176972667375,6.8850496603650395,-0.010054773807958783,-0.41051629560315905,-0.1910181174482874,0.18124167946059913,-0.6911962968206993,-0.27681615986619307,-0.3122255333969072,-0.27725375241604994,0.8893834493218129,-0.6299165683448296,1.1136363919957313,0.4045287142086848,-0.6767028679624632,-0.5320649519555608,-0.26617160158248504,-0.5650569674472805,-0.5375583116854048
-0.29540971460153026,-0.8797523169741077,5.946068564999417,-0.08577978904914864,-0.6591241771722748,-0.19959193838198044,0.0932599863007078,-0.6911962968206993,-0.5060300218409484,-0.3961858471357956,-0.418361547336454,0.8893834493218129,0.2650570084929238,-1.2092713965755486,-0.20456795505936345,-0.6767028679624632,-0.5320649519555608,-0.814120648764124,-0.4783741353945787,-0.45565989459546047
0.04635752694859811,-0.3817598134138964,-0.1573085548771244,-0.23722981953152836,0.2524380552478161,-0.14360993110904352,-0.43463017265864023,0.20882157369054002,-0.1392878426813399,-0.151937663637029,0.3459723418157345,0.8893834493218129,1.6075173737495538,-0.22172288899376702,-0.7068055606426653,0.32535790733064657,-0.27560964511298053,0.7185651198277556,2.1221108261864767,1.907873823675609
0.20170627310774739,-0.8797523169741077,-0.1573085548771244,0.44429531763918034,0.4457997409126838,-0.09065397828329239,0.005278293140816461,1.508847386651219,0.22745433647826852,-0.1293712556194225,-0.07441129721796916,0.8893834493218129,-0.6299165683448296,-1.2092713965755486,-1.0352525911471093,-0.6767028679624632,-0.5320649519555608,-0.37378118632104734,-0.2183256392364731,-0.11441649005402536
-0.23327021613787055,-0.8797523169741077,-0.1573085548771244,-0.2750923271521233,-0.1480968650579814,-0.20110496560557334,-0.3026576329188032,-0.09118438314653975,-0.18513061507629094,-0.032256054165027775,0.5921760464945645,-0.34775661247854067,-0.18242977992595288,-1.2092713965755486,-0.3711372512540515,-0.6767028679624632,-0.5320649519555608,3.3670197982752303,2.0354279941337747,3.5027635980851866
-0.29540971460153026,-0.3817598134138964,-0.1573085548771244,-0.4644048652550979,-0.5071971384355929,-0.205644047276352,-0.39063932607869456,-0.5911943112083393,-0.230973387471242,-1.312116534775307,-0.3389884126937267,0.8893834493218129,-0.6299165683448296,0.4289361602227215,0.012966568784226046,0.32535790733064657,-0.019154338270400233,-0.38420342201676105,-0.5650569674472805,-0.38741121368717346
-0.5128979592243392,-0.8797523169741077,-0.1573085548771244,-0.5779923881168827,-0.7696165689807706,-0.205644047276352,-0.39063932607869456,-0.8912002680454192,-0.5060300218409484,1.9852339414963156,-0.33016917551120145,-1.4897320541404055,-0.6299165683448296,-1.2092713965755486,-1.6838027280550953,-0.6767028679624632,-0.5320649519555608,3.598393433033811,-0.7384226315526842,-1.1381467036783306
